,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
25,72,Katie Ryan,,,,2,0,0,0,/events/teams/?EventTeamId=PAyAzSwW15bi8k%2f8m%2b2IgKesqldb61ArihVtWj8ZOBY%3d,Fury,2,KATIE RYAN
26,73,Sharon Lin,,,"5'1""",1,0,0,1,/events/teams/?EventTeamId=PAyAzSwW15bi8k%2f8m%2b2IgKesqldb61ArihVtWj8ZOBY%3d,Fury,2,SHARON LIN
0,1,Krystal Dos Santos,,,"5'5""",0,0,4,2,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,KRYSTAL DOS SANTOS
1,7,Jeannette Quach,,,,2,5,2,1,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,JEANNETTE QUACH
2,9,Sarah Kidd,,,,5,1,2,6,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,SARAH KIDD
3,10,Destin McQuillan,,,"1'0""",3,0,0,4,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,DESTIN MCQUILLAN
4,11,Laura Kinoshita,,,,3,4,1,1,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,LAURA KINOSHITA
5,14,Miriam Tingle,,,,3,3,3,7,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,MIRIAM TINGLE
6,16,Jessica Chen,,,,2,3,4,4,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,JESSICA CHEN
7,17,Nicolette Bertsch,,,"5'7""",2,2,1,0,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,NICOLETTE BERTSCH
8,18,Reve Chan,,,,0,1,0,1,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,REVE CHAN
9,19,Sara Mar,,,,3,3,0,8,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,SARA MAR
10,20,Lauren Kimura,,,"5'8""",8,20,6,26,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,LAUREN KIMURA
11,21,Lana Ramic,,,,1,3,1,2,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,LANA RAMIC
12,22,Sarah Bobak,,,"5'7""",8,5,2,8,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,SARAH BOBAK
13,23,Catherine Phillips,,,"'""",7,19,4,12,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,CATHERINE PHILLIPS
14,28,Jenna McLeod,,,,13,0,3,0,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,JENNA MCLEOD
15,29,Lillian Steponaitis,,,,4,1,2,4,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,LILLIAN STEPONAITIS
16,35,Molly Lewis,,,,0,5,0,13,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,MOLLY LEWIS
17,51,Sarah Innes,,,,5,2,1,4,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,SARAH INNES
18,53,Christine Jurychuk,,,,2,0,1,1,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,CHRISTINE JURYCHUK
19,70,Brittney Dos Santos,Handler,,"5'7""",9,4,3,10,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,BRITTNEY DOS SANTOS
20,90,Jordan Meron,,,,2,3,3,6,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,JORDAN MERON
21,91,Lindsay Musalem,,,"1'0""",3,0,0,2,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,LINDSAY MUSALEM
22,93,Naomi Redmond,,,"5'7""",0,1,1,1,/events/teams/?EventTeamId=prVvBsWYykzBnt%2b5KdlhESjyrM5bYpyts28qg2OGfmQ%3d,6ixers,7,NAOMI REDMOND
0,0,Terri Whitehead,,,,6,4,1,4,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,TERRI WHITEHEAD
1,1,Louisa Thue,,,,4,5,2,8,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,LOUISA THUE
2,2,Laurel Jay,,,,3,2,1,9,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,LAUREL JAY
3,3,Michelle Ning,,,,1,10,0,11,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,MICHELLE NING
4,4,Katie Wong,,,,1,0,2,1,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,KATIE WONG
5,5,Naomi Morcilla,Cutter,,"5'3""",0,0,0,0,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,NAOMI MORCILLA
6,6,Betsy Chan,,,,0,4,2,11,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,BETSY CHAN
7,8,Lisa Wong,,,,3,2,1,7,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,LISA WONG
8,9,Jessica Rockliff,,,,2,6,1,11,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,JESSICA ROCKLIFF
9,11,Katie Hikida,,,,1,1,0,4,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,KATIE HIKIDA
10,12,Daisy Lin,,,"5'4""",0,0,1,3,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,DAISY LIN
11,13,Nekita Sidhho,,,,1,2,0,0,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,NEKITA SIDHHO
12,17,Allison Short,,,"5'11""",12,2,1,5,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,ALLISON SHORT
13,19,Nagisa Fukuoka,,,,3,7,1,7,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,NAGISA FUKUOKA
14,21,Maria Chau,,,,2,1,0,4,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,MARIA CHAU
15,22,Carly Sakai,,,,3,1,1,2,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,CARLY SAKAI
16,23,Jaimie Kot,,,,1,1,3,4,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,JAIMIE KOT
17,24,Julia Zhang,Cutter,,"5'7""",2,1,0,3,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,JULIA ZHANG
18,27,Megan Kidston,,,"1'0""",1,1,2,1,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,MEGAN KIDSTON
19,29,Sophia Yik Hei Chan Chan,,,,6,1,6,1,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,SOPHIA YIK HEI CHAN CHAN
20,33,Laura Mason,,,"5'8""",0,0,0,0,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,LAURA MASON
21,42,Rachel Moens,,,,5,9,6,10,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,RACHEL MOENS
22,44,Erin Bussin,,,"5'3""",2,0,1,2,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,ERIN BUSSIN
23,47,Victoria McCann,,,,0,2,0,1,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,VICTORIA MCCANN
24,77,Jennifer Kwok,,,"1'0""",4,3,1,3,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,JENNIFER KWOK
25,87,Nicola Parker,,,,1,1,2,2,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,NICOLA PARKER
26,90,Catherine Hui,,,,11,10,8,14,/events/teams/?EventTeamId=mL3kysOe4gO%2bXmRXsByMQDFiRYcOc3mxErq54RYURAk%3d,Traffic,14,CATHERINE HUI
0,2,Savannah Erwin,,,,0,1,1,6,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,SAVANNAH ERWIN
1,3,Brandi Skanes,Cutter,,"5'5""",1,1,1,3,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,BRANDI SKANES
2,4,Ashley Powell,,,"5'5""",4,11,3,13,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,ASHLEY POWELL
3,5,Jessi Jones,,,,7,19,4,10,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,JESSI JONES
4,6,Qing (Jenny) Wei,Cutter,,"5'8""",11,17,3,15,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,QING (JENNY) WEI
5,7,Cacey-Jane Bunch,,,,3,1,5,2,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,CACEY-JANE BUNCH
6,8,Georgia Tse,,,,1,1,1,7,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,GEORGIA TSE
7,9,Jinny Eun,,,"5'3""",1,3,3,10,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,JINNY EUN
8,12,Alix Robbins,,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,ALIX ROBBINS
9,13,Amanda Murphy,,,,6,1,2,4,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,AMANDA MURPHY
10,14,Lyla Stanland,,,"5'5""",12,5,2,13,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,LYLA STANLAND
11,15,Carmen Tormey,,,,2,1,3,1,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,CARMEN TORMEY
12,16,Briana Campbell,Handler/Cutter,,"5'7""",0,0,0,0,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,BRIANA CAMPBELL
13,17,Jenna Dahl,,,,4,0,0,1,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,JENNA DAHL
14,21,Kyra Catabay,,,,2,1,0,4,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,KYRA CATABAY
15,22,Anne Worth,Cutter,,"5'4""",11,5,2,6,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,ANNE WORTH
16,27,Mary Rippe,Cutter,,"5'5""",3,1,2,3,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,MARY RIPPE
17,33,Kumiko Sano,,,"5'4""",0,1,0,3,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,KUMIKO SANO
18,42,Rebecca Fagan,,,,5,0,2,5,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,REBECCA FAGAN
19,52,Sydney Harris,,,,1,0,0,0,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,SYDNEY HARRIS
20,55,Klara Calderon-Guthe,Handler,,"6'0""",1,1,0,2,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,KLARA CALDERON-GUTHE
21,57,Elisabeth Parker,,,"5'4""",0,3,0,8,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,ELISABETH PARKER
22,58,Rowan Jaynes,,,"5'5""",0,0,2,0,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,ROWAN JAYNES
23,62,Becky Ellis,,,,0,2,2,3,/events/teams/?EventTeamId=wN0%2fzsAO8TXCWDezXyPCYZzLP0%2bnq%2bXJpIvpzJNkOIU%3d,Phoenix,11,BECKY ELLIS
0,0,Samantha Rodenberg,Cutter,,"1'0""",1,0,0,0,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,SAMANTHA RODENBERG
1,1,Kelly Johnson,Handler,,,6,9,5,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,KELLY JOHNSON
2,2,Lucy Williams,,,,0,1,0,1,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,LUCY WILLIAMS
3,3,Molly Sinnott,,,,3,0,0,0,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,MOLLY SINNOTT
4,5,Paige Soper,Handler,,,1,7,0,6,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,PAIGE SOPER
5,7,Calise Cardenas,Deep,,,5,0,1,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,CALISE CARDENAS
6,8,Rachel Bradshaw,Deep,,,4,2,1,0,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,RACHEL BRADSHAW
7,9,Qxhna Titcomb,Handler,,"5'7""",0,7,3,9,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,QXHNA TITCOMB
8,10,Shira Stern,Cutter,,"5'5""",6,0,1,5,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,SHIRA STERN
9,11,Nora Landri,Handler/Cutter,,,0,0,0,2,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,NORA LANDRI
10,12,Callie Mah,Handler,,,1,1,1,0,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,CALLIE MAH
11,14,Hana Kawai,Deep,,,3,4,2,4,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,HANA KAWAI
12,15,Bailey Zahniser,Cutter,,,3,2,0,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,BAILEY ZAHNISER
13,16,Cassandra Swafford,Handler/Cutter,,,1,2,0,1,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,CASSANDRA SWAFFORD
14,17,Dominique Fontenette,Mid,,,3,2,1,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,DOMINIQUE FONTENETTE
15,18,Madeline Gilbert,Cutter,,"1'0""",3,0,0,1,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,MADELINE GILBERT
16,19,Hannah Kreilkamp,,,,5,2,0,2,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,HANNAH KREILKAMP
17,20,Kristin (Charlie) Eide,Handler/Cutter,,"5'7""",3,1,2,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,KRISTIN (CHARLIE) EIDE
18,21,Molly McKeon,Deep,,"5'5""",1,0,1,0,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,MOLLY MCKEON
19,22,Jaclyn Verzuh,Dump,,"6'0""",9,4,0,5,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,JACLYN VERZUH
20,23,Aimie Kawai,Cutter,,,0,0,0,0,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,AIMIE KAWAI
21,25,Alyssa Weatherford,Handler,,"5'5""",0,13,1,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,ALYSSA WEATHERFORD
22,27,Julia Snyder,Handler,,,0,4,1,4,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,JULIA SNYDER
23,29,Lindsey Wilson,,,,2,1,1,1,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,LINDSEY WILSON
24,31,Stephanie Lim,Handler,,,1,4,0,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,STEPHANIE LIM
25,37,Claire Trop,,,"5'6""",6,3,5,5,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,CLAIRE TROP
26,81,Charlie Mercer,Mid,,,4,3,0,3,/events/teams/?EventTeamId=D33AYQRsCRRAha2rZMnOya0EpF3TSqJsHA%2bwnxtSteA%3d,Seattle Riot,3,CHARLIE MERCER
0,0,Madison Boyd,,,,0,0,0,0,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,MADISON BOYD
1,1,Alexandra Fairley,,,,5,1,0,3,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,ALEXANDRA FAIRLEY
2,3,Paige Carver,Defense (Cutter),,"5'0""",3,0,1,4,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,PAIGE CARVER
3,4,Marissa Hicks,,,,8,1,4,1,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,MARISSA HICKS
4,5,Lillian Ponitz,Mid,,"5'9""",1,0,0,1,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,LILLIAN PONITZ
5,7,Lane Siedor,,,"5'10""",6,3,2,6,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,LANE SIEDOR
6,8,Samantha Daugherty,,,,2,1,7,4,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,SAMANTHA DAUGHERTY
7,9,Anraya Palmer,,,"1'0""",3,3,0,6,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,ANRAYA PALMER
8,10,Sophie Darch,,,,2,7,2,5,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,SOPHIE DARCH
9,11,Kristine Fedorenko,,,,1,2,1,1,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,KRISTINE FEDORENKO
10,14,Josie Veal,,,,2,1,1,0,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,JOSIE VEAL
11,15,Katelyn Travaglini,,,,8,8,4,5,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,KATELYN TRAVAGLINI
12,16,Leah Tsinajinnie,,,,0,4,1,5,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,LEAH TSINAJINNIE
13,19,Kayla Emrick,,,,1,2,0,1,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,KAYLA EMRICK
14,20,India Stubbs,,,,3,11,0,7,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,INDIA STUBBS
15,22,Paula Seville,,,,3,16,3,9,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,PAULA SEVILLE
16,24,Katherine Wooten,,,"5'11""",2,11,0,17,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,KATHERINE WOOTEN
17,26,Catherine Woodhurst,Handler,,"5'10""",3,7,3,8,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,CATHERINE WOODHURST
18,27,Meg Harris,,,,9,3,1,2,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,MEG HARRIS
19,30,Allison Snow,,,,3,0,0,2,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,ALLISON SNOW
20,32,Haley Reese,Defense (Cutter),,"5'9""",2,5,0,4,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,HALEY REESE
21,37,Madeleine (Maddy) Frey,Cutter,,"5'7""",11,1,1,5,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,MADELEINE (MADDY) FREY
22,52,Erynn Schroeder,Handler,,"5'6""",7,1,2,5,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,ERYNN SCHROEDER
23,91,Jin-Mi Matsunaga,,,"5'3""",3,0,2,0,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,JIN-MI MATSUNAGA
24,99,Marie Perivier,,,,0,0,0,0,/events/teams/?EventTeamId=ATblokMg4BPbhgVZ6nJP3aIPSfrdvwjXbkwzf8emSvE%3d,Ozone,6,MARIE PERIVIER
0,2,Nancy Haskell,,,,8,3,6,1,/events/teams/?EventTeamId=fcmROLLNwtoqpxSG1yFoI8wIhDTEcXQGfmu4UtbnKj8%3d,Rival,10,NANCY HASKELL
1,3,Molly Barlow,,,,3,3,2,2,/events/teams/?EventTeamId=fcmROLLNwtoqpxSG1yFoI8wIhDTEcXQGfmu4UtbnKj8%3d,Rival,10,MOLLY BARLOW
2,6,Corinn Pruitt,,,"5'6""",3,4,4,7,/events/teams/?EventTeamId=fcmROLLNwtoqpxSG1yFoI8wIhDTEcXQGfmu4UtbnKj8%3d,Rival,10,CORINN PRUITT
