,No.,Name,Position,Year,Height,Goals,Assists,Ds,Turns,url,Team,Seed,UpperName
21,74,David Jensen,,,"6'2""",0,0,0,3,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,DAVID JENSEN
22,84,jack kanehann,Dump,,"6'9""",0,0,2,1,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,JACK KANEHANN
23,95,Matthew Straus,,,,2,6,1,3,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,MATTHEW STRAUS
24,99,Taylor Gilman,,,,4,9,3,22,/events/teams/?EventTeamId=DrZ%2fty1CrWDlTd2oqJZExDSlek5n3M%2fCljsUIkjLcyY%3d,William & Mary,14,TAYLOR GILMAN
0,0,Theodore Sither,,,,5,9,0,10,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,THEODORE SITHER
1,2,Kerry Athey,,,"1'0""",4,3,3,1,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,KERRY ATHEY
2,3,David Barram,,,,1,2,0,0,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,DAVID BARRAM
3,5,Noah Stuart,,,,5,5,0,4,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,NOAH STUART
4,9,Colby Chuck,,,,4,5,5,7,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,COLBY CHUCK
5,11,Hai Luong,,,,1,1,1,3,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,HAI LUONG
6,13,Chase Matthews,,,,1,2,1,1,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,CHASE MATTHEWS
7,14,Michael Fielden,,,"6'0""",4,2,1,0,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,MICHAEL FIELDEN
8,15,Raven Miller-Berg,Dump,,"6'2""",1,0,0,0,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,RAVEN MILLER-BERG
9,18,Connor Matthews,,,"6'0""",4,3,4,5,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,CONNOR MATTHEWS
10,19,Steven Pearlman,,,,4,3,0,2,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,STEVEN PEARLMAN
11,22,Lukas Ambrose,,,,8,0,2,2,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,LUKAS AMBROSE
12,23,Xander Cuizon Tice,,,,13,5,3,4,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,XANDER CUIZON TICE
13,24,Adam Rees,,,,5,11,5,8,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,ADAM REES
14,25,Leandro Marx,,,,8,5,7,5,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,LEANDRO MARX
15,26,Colton Clark,,,,2,12,3,5,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,COLTON CLARK
16,33,Ben Pettis,,,"5'5""",2,0,0,3,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,BEN PETTIS
17,42,Will Lohre,,,,8,5,1,6,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,WILL LOHRE
18,45,Jack Guidry,Defense (Cutter),,"6'0""",0,0,0,0,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,JACK GUIDRY
19,59,Noah Coolman,Defense (Cutter),,"5'10""",0,3,3,1,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,NOAH COOLMAN
20,77,Kit Tyler,Handler/Cutter,,"6'0""",0,0,1,4,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,KIT TYLER
21,80,Braedon Petrus,Handler,,"5'5""",2,4,1,6,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,BRAEDON PETRUS
22,88,Duncan Fitzgerald,Cutter,,"6'0""",1,4,3,3,/events/teams/?EventTeamId=Tk69X8hMnzSV9Gj5%2bst6MVuKba6RcmPhuHpAlbf4bB4%3d,Oregon,3,DUNCAN FITZGERALD
0,1,Adam Klaus,Defense (Handler),,"5'7""",0,4,1,3,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,ADAM KLAUS
1,2,Branavan Yogarajah,Defense (Cutter),,,3,1,2,2,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,BRANAVAN YOGARAJAH
2,4,Sam Hebert,Handler,,"5'9""",1,3,1,5,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,SAM HEBERT
3,5,Joseph Unrein,Defense (Cutter),,,0,0,1,2,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,JOSEPH UNREIN
4,6,Ian Hahn,Mid,,"5'10""",2,6,6,15,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,IAN HAHN
5,7,Max Wolk,Cutter,,,4,1,2,1,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,MAX WOLK
6,8,Nicholas Vogt,Mid,,"6'1""",17,3,3,6,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,NICHOLAS VOGT
7,10,Logan Martin,Handler,,"5'9""",3,2,0,4,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,LOGAN MARTIN
8,11,Ben Pavelka,,,,2,8,4,15,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,BEN PAVELKA
9,12,Chris Wilen,Defense (Cutter),,,2,9,5,7,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,CHRIS WILEN
10,13,David Yu,Defense (Handler),,"5'9""",7,5,3,14,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,DAVID YU
11,17,Thomas Gallagher,Handler,,"5'9""",1,13,3,3,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,THOMAS GALLAGHER
12,19,Andrew Everts,Defense (Cutter/Handler),,"5'9""",1,4,2,2,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,ANDREW EVERTS
13,20,Kevin Conway,Defense (Cutter),,,0,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,KEVIN CONWAY
14,21,Karter Keller,Deep,,"5'11""",0,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,KARTER KELLER
15,28,Harrison Bielski,Cutter,,,3,0,1,1,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,HARRISON BIELSKI
16,31,Ben Schewe,Handler,,"6'3""",1,0,1,2,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,BEN SCHEWE
17,32,Daniel Garlock,Handler,,"6'0""",0,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,DANIEL GARLOCK
18,33,Sam Radack,Handler,,"5'8""",0,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,SAM RADACK
19,40,Cody Milstein,,,,1,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,CODY MILSTEIN
20,42,Maddox Hill,,,,0,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,MADDOX HILL
21,49,John Tan,Defense (Cutter),,"6'1""",10,1,2,4,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,JOHN TAN
22,51,Matthew Grinde,,,,0,0,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,MATTHEW GRINDE
23,55,Ben Kishter,Cutter,,"6'0""",3,1,0,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,BEN KISHTER
24,61,Jeff Maskalunas,Defense (Cutter),,"6'4""",3,3,4,6,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,JEFF MASKALUNAS
25,66,Ted Schewe,Cutter,,"6'2""",3,3,1,5,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,TED SCHEWE
26,71,Jake Rubin-Miller,Cutter,,,0,0,1,0,/events/teams/?EventTeamId=VdpEWTkM%2b11LxwD9KqYCZeOkC9HLKwfwpQgarZyiicw%3d,Wisconsin,10,JAKE RUBIN-MILLER
0,0,Ryan Dollar,,,,2,1,1,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,RYAN DOLLAR
1,2,Drew Di Francesco,,,,1,2,11,13,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,DREW DI FRANCESCO
2,3,Jared Bennett,Handler/Cutter,,"6'1""",0,1,2,1,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,JARED BENNETT
3,5,Ethan Bowling,,,"5'11""",2,1,0,1,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,ETHAN BOWLING
4,11,Matthew Cook,,,,10,3,3,5,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,MATTHEW COOK
5,12,Conner Stoll,,,,2,0,1,2,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,CONNER STOLL
6,13,Miles Griffin,,,,0,1,0,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,MILES GRIFFIN
7,14,John Langstaff,,,,8,12,4,21,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,JOHN LANGSTAFF
8,16,Hunter Cutts,Handler,,"6'5""",0,0,0,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,HUNTER CUTTS
9,17,Ben Gladstone,,,,3,1,2,2,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,BEN GLADSTONE
10,19,Collin Cassidy,,,,0,0,0,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,COLLIN CASSIDY
11,21,Coleman Tappero,,,,5,5,1,11,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,COLEMAN TAPPERO
12,22,Jon Ross Ingley,,,"1'0""",1,2,1,6,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,JON ROSS INGLEY
13,23,John Roorbach,,,,2,1,4,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,JOHN ROORBACH
14,28,Mack Hodges,,,"6'0""",1,9,0,15,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,MACK HODGES
15,29,Mason Cary,Cutter,,"6'0""",10,3,0,4,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,MASON CARY
16,32,Noah Li,,,,1,0,0,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,NOAH LI
17,35,Travis Kellogg,,,,2,0,1,0,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,TRAVIS KELLOGG
18,42,Jason Jones,,,,4,8,6,17,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,JASON JONES
19,60,David William Petmecky,,,"6'2""",2,2,0,1,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,DAVID WILLIAM PETMECKY
20,82,Sam Batson,,,,5,9,1,9,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,SAM BATSON
21,88,Brandon Li,Dump,,"10'11""",0,0,0,1,/events/teams/?EventTeamId=mjRiMnsfU2NHW2rWtmG1CeWQ1%2f19PUOIDQ8gaGA4y08%3d,Georgia,6,BRANDON LI
0,0,Paul Castaybert,Cutter,,,0,1,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,PAUL CASTAYBERT
1,1,Dylan Kreher,Handler/Cutter,,"5'10""",0,0,0,1,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,DYLAN KREHER
2,3,David Fitzpatrick,Cutter,,,0,0,0,1,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,DAVID FITZPATRICK
3,4,Zachary Hankin,Handler/Cutter,,,2,0,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,ZACHARY HANKIN
4,6,Logan Willits,Cutter,,,1,3,3,3,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,LOGAN WILLITS
5,7,Matthew Cullom,Cutter,,"6'2""",16,13,8,13,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,MATTHEW CULLOM
6,10,Maximilian Cohen-Casado,Handler,,"4'2""",3,12,3,13,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,MAXIMILIAN COHEN-CASADO
7,11,Schuyler Colloredo-Mansfeld,Cutter,,,2,1,0,2,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,SCHUYLER COLLOREDO-MANSFELD
8,18,Jack Romp,Cutter,,"1'7""",0,0,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,JACK ROMP
9,19,Anthony Bernard-Sasges,Cutter,,,3,8,4,8,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,ANTHONY BERNARD-SASGES
10,21,Jonathan Toib,Handler,,,2,0,1,7,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,JONATHAN TOIB
11,22,Thomas Elbert,Handler,,"6'2""",0,0,0,2,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,THOMAS ELBERT
12,25,Richard Trevithick,Cutter,,"6'4""",0,0,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,RICHARD TREVITHICK
13,27,Danie Fain,Handler/Cutter,,,2,0,1,2,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,DANIE FAIN
14,29,Cullen Dobbs,Cutter,,,0,0,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,CULLEN DOBBS
15,30,Christian Boxley,Handler/Cutter,,"5'10""",11,9,2,6,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,CHRISTIAN BOXLEY
16,31,Blake Spangler,Cutter,,"5'10""",0,0,1,1,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,BLAKE SPANGLER
17,33,Luke Curran,Cutter,,,5,0,0,4,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,LUKE CURRAN
18,35,Michael Stricker,Cutter,,,0,1,0,1,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,MICHAEL STRICKER
19,45,Ian Woods,Cutter,,"10'0""",0,0,1,1,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,IAN WOODS
20,77,David Wilke,Handler,,,2,1,2,4,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,DAVID WILKE
21,84,Harry Bellwoar,Cutter,,,0,0,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,HARRY BELLWOAR
22,88,Kunwoo Shin,Handler,,,1,0,1,4,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,KUNWOO SHIN
23,96,John Montesanto,Handler,,,0,0,2,1,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,JOHN MONTESANTO
24,98,Christopher Dunn,Handler,,,0,0,0,0,/events/teams/?EventTeamId=ro6l5eozoAjFC8eZsbipN%2fKK%2bjPK3VJ5co7ayF7glCA%3d,Georgetown,19,CHRISTOPHER DUNN
0,0,Ari Cacopardo,,,,0,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,ARI CACOPARDO
1,1,Daniel Mehmedovich,Defense (Cutter),,"6'0""",0,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,DANIEL MEHMEDOVICH
2,2,Benjamin Lee,,,"1'0""",0,2,4,8,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,BENJAMIN LEE
3,3,Jeremy Hess,,,,7,1,5,3,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,JEREMY HESS
4,4,Grant Simons,,,,2,1,2,3,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,GRANT SIMONS
5,5,Samuel Besse,,,,7,2,3,2,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,SAMUEL BESSE
6,6,Luke Pascale,Handler/Cutter,,"5'7""",1,1,5,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,LUKE PASCALE
7,7,Stephen Lafleur,Deep,,"6'4""",1,1,0,2,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,STEPHEN LAFLEUR
8,8,John Walden,Mid,,"5'7""",3,18,5,19,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,JOHN WALDEN
9,9,Colin McLaughlin,Defense (Cutter),,"5'11""",0,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,COLIN MCLAUGHLIN
10,10,Ian Down,,,,2,1,2,1,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,IAN DOWN
11,11,Brian Oluwo,,,"1'1""",1,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,BRIAN OLUWO
12,12,Christopher Bernard,,,"6'2""",6,4,3,10,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,CHRISTOPHER BERNARD
13,14,Victor Ogunbamiwo,,,,0,0,1,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,VICTOR OGUNBAMIWO
14,15,William Xu,,,"1'0""",1,1,0,3,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,WILLIAM XU
15,16,Alexander Apasov,Defense (Cutter),,"6'2""",0,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,ALEXANDER APASOV
16,17,Alex Liu,Deep,,"1'0""",2,2,6,13,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,ALEX LIU
17,19,Adam Weiss,,,"1'0""",2,9,3,17,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,ADAM WEISS
18,21,Jimmy Alderisio,,,,12,1,0,3,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,JIMMY ALDERISIO
19,22,Jack Hermann,,,"10'11""",1,0,1,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,JACK HERMANN
20,24,Ethan Tsirulik,,,"10'11""",0,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,ETHAN TSIRULIK
21,25,Jeremy Knopf,,,,5,4,1,13,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,JEREMY KNOPF
22,27,Raymond Tann,Mid,,"5'7""",1,0,1,1,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,RAYMOND TANN
23,32,Eliot Fenton,,,,2,2,1,2,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,ELIOT FENTON
24,50,Rudra Menon,Handler/Cutter,,"5'9""",2,10,7,11,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,RUDRA MENON
25,72,Sam Klueter,Defense (Handler),,"5'11""",1,0,0,0,/events/teams/?EventTeamId=6Vyd6VljbJQFH9x1fHEnbvYCZDe6Yi9iA2B2NJYgIp0%3d,Maryland,15,SAM KLUETER
